I:\Neuron Tracing\Age-Related Dendritic and Spine Changes OK+++\Old Macaque Monkeys Local Area 46\cnic_swc_old_macaque_pfc_a46_lppn\cnic_038.swc	Partition_asymmetry 	14.7421	38	(1028)	0	0.387949	1	0.439516 
I:\Neuron Tracing\Age-Related Dendritic and Spine Changes OK+++\Old Macaque Monkeys Local Area 46\cnic_swc_old_macaque_pfc_a46_lppn\cnic_038.swc	Rall_Power 	8.305	5	(1061)	1.11	1.661	2.07	0.362562 
I:\Neuron Tracing\Age-Related Dendritic and Spine Changes OK+++\Old Macaque Monkeys Local Area 46\cnic_swc_old_macaque_pfc_a46_lppn\cnic_038.swc	Pk 	79.4483	37	(1029)	0.452844	2.14725	14.6158	2.15587 
I:\Neuron Tracing\Age-Related Dendritic and Spine Changes OK+++\Old Macaque Monkeys Local Area 46\cnic_swc_old_macaque_pfc_a46_lppn\cnic_038.swc	Pk_classic 	69.5127	37	(1029)	0.849001	1.87872	4.88302	0.667485 
I:\Neuron Tracing\Age-Related Dendritic and Spine Changes OK+++\Old Macaque Monkeys Local Area 46\cnic_swc_old_macaque_pfc_a46_lppn\cnic_038.swc	Pk_2 	71.1167	37	(1029)	0.711255	1.92207	6.91609	0.980659 
I:\Neuron Tracing\Age-Related Dendritic and Spine Changes OK+++\Old Macaque Monkeys Local Area 46\cnic_swc_old_macaque_pfc_a46_lppn\cnic_038.swc	Bif_ampl_local 	2436.48	37	(1029)	9.54523	65.8507	98.8859	19.2034 
I:\Neuron Tracing\Age-Related Dendritic and Spine Changes OK+++\Old Macaque Monkeys Local Area 46\cnic_swc_old_macaque_pfc_a46_lppn\cnic_038.swc	Bif_ampl_remote 	2215.61	37	(1029)	21.2646	59.8813	111.016	16.8072 
I:\Neuron Tracing\Age-Related Dendritic and Spine Changes OK+++\Old Macaque Monkeys Local Area 46\cnic_swc_old_macaque_pfc_a46_lppn\cnic_038.swc	Bif_tilt_local 	4326.02	37	(1029)	79.8872	116.919	159.588	19.4323 
I:\Neuron Tracing\Age-Related Dendritic and Spine Changes OK+++\Old Macaque Monkeys Local Area 46\cnic_swc_old_macaque_pfc_a46_lppn\cnic_038.swc	Bif_tilt_remote 	4831.39	37	(1029)	91.547	130.578	163.743	16.2182 
I:\Neuron Tracing\Age-Related Dendritic and Spine Changes OK+++\Old Macaque Monkeys Local Area 46\cnic_swc_old_macaque_pfc_a46_lppn\cnic_038.swc	Bif_torque_local 	2631.39	36	(1030)	2.8633	73.0943	167.495	42.6297 
I:\Neuron Tracing\Age-Related Dendritic and Spine Changes OK+++\Old Macaque Monkeys Local Area 46\cnic_swc_old_macaque_pfc_a46_lppn\cnic_038.swc	Bif_torque_remote 	3125.89	37	(1029)	2.39696	84.4836	163.373	43.1132 
I:\Neuron Tracing\Age-Related Dendritic and Spine Changes OK+++\Old Macaque Monkeys Local Area 46\cnic_swc_old_macaque_pfc_a46_lppn\cnic_038.swc	Last_parent_diam 	8.12811	17	(1049)	0	0.478124	0.9375	0.16294 
I:\Neuron Tracing\Age-Related Dendritic and Spine Changes OK+++\Old Macaque Monkeys Local Area 46\cnic_swc_old_macaque_pfc_a46_lppn\cnic_038.swc	Diam_threshold 	60.6303	47	(1019)	0.419264	1.29001	18.4392	3.23294 
I:\Neuron Tracing\Age-Related Dendritic and Spine Changes OK+++\Old Macaque Monkeys Local Area 46\cnic_swc_old_macaque_pfc_a46_lppn\cnic_038.swc	HillmanThreshold 	70.5454	47	(1019)	0.209632	1.50097	18.4392	3.46315 
I:\Neuron Tracing\Age-Related Dendritic and Spine Changes OK+++\Old Macaque Monkeys Local Area 46\cnic_swc_old_macaque_pfc_a46_lppn\cnic_038.swc	Helix 	0.25	1047	(19)	-0.28	0.000238777	0.27	0.0548205 
I:\Neuron Tracing\Age-Related Dendritic and Spine Changes OK+++\Old Macaque Monkeys Local Area 46\cnic_swc_old_macaque_pfc_a46_lppn\cnic_038.swc	Fractal_Dim 	73.5207	72	(994)	1	1.02112	1.09236	0.0200412 
I:\Neuron Tracing\Age-Related Dendritic and Spine Changes OK+++\Old Macaque Monkeys Local Area 46\cnic_swc_old_macaque_pfc_a46_lppn\cnic_039.swc	Soma_Surface 	1516.84	2	(1095)	758.418	758.418	758.418	0 
I:\Neuron Tracing\Age-Related Dendritic and Spine Changes OK+++\Old Macaque Monkeys Local Area 46\cnic_swc_old_macaque_pfc_a46_lppn\cnic_039.swc	N_stems 	0	0	(1097)	0	0	0	0 
I:\Neuron Tracing\Age-Related Dendritic and Spine Changes OK+++\Old Macaque Monkeys Local Area 46\cnic_swc_old_macaque_pfc_a46_lppn\cnic_039.swc	N_bifs 	35	35	(1062)	1	1	1	0 
I:\Neuron Tracing\Age-Related Dendritic and Spine Changes OK+++\Old Macaque Monkeys Local Area 46\cnic_swc_old_macaque_pfc_a46_lppn\cnic_039.swc	N_branch 	75	75	(1022)	1	1	1	0 
I:\Neuron Tracing\Age-Related Dendritic and Spine Changes OK+++\Old Macaque Monkeys Local Area 46\cnic_swc_old_macaque_pfc_a46_lppn\cnic_039.swc	N_tips 	41	41	(1056)	1	1	1	0 
I:\Neuron Tracing\Age-Related Dendritic and Spine Changes OK+++\Old Macaque Monkeys Local Area 46\cnic_swc_old_macaque_pfc_a46_lppn\cnic_039.swc	Width 	399.66	1097	(0)	399.66	399.66	399.66	0 
I:\Neuron Tracing\Age-Related Dendritic and Spine Changes OK+++\Old Macaque Monkeys Local Area 46\cnic_swc_old_macaque_pfc_a46_lppn\cnic_039.swc	Height 	275.53	1097	(0)	275.53	275.53	275.53	0 
I:\Neuron Tracing\Age-Related Dendritic and Spine Changes OK+++\Old Macaque Monkeys Local Area 46\cnic_swc_old_macaque_pfc_a46_lppn\cnic_039.swc	Depth 	87.18	1097	(0)	87.18	87.18	87.18	0 
I:\Neuron Tracing\Age-Related Dendritic and Spine Changes OK+++\Old Macaque Monkeys Local Area 46\cnic_swc_old_macaque_pfc_a46_lppn\cnic_039.swc	Type 	407	1097	(0)	0	0.371012	6	1.38162 
I:\Neuron Tracing\Age-Related Dendritic and Spine Changes OK+++\Old Macaque Monkeys Local Area 46\cnic_swc_old_macaque_pfc_a46_lppn\cnic_039.swc	Diameter 	661.072	1097	(0)	0	0.602618	21.9788	1.08631 
I:\Neuron Tracing\Age-Related Dendritic and Spine Changes OK+++\Old Macaque Monkeys Local Area 46\cnic_swc_old_macaque_pfc_a46_lppn\cnic_039.swc	Diameter_pow 	796.83	1097	(0)	0	0.726372	103.04	4.97774 
I:\Neuron Tracing\Age-Related Dendritic and Spine Changes OK+++\Old Macaque Monkeys Local Area 46\cnic_swc_old_macaque_pfc_a46_lppn\cnic_039.swc	Length 	4090.55	1096	(1)	0.573062	3.73225	17.1198	1.67234 
I:\Neuron Tracing\Age-Related Dendritic and Spine Changes OK+++\Old Macaque Monkeys Local Area 46\cnic_swc_old_macaque_pfc_a46_lppn\cnic_039.swc	Surface 	8517.54	1096	(1)	0	7.77147	758.803	29.4247 
I:\Neuron Tracing\Age-Related Dendritic and Spine Changes OK+++\Old Macaque Monkeys Local Area 46\cnic_swc_old_macaque_pfc_a46_lppn\cnic_039.swc	SectionArea 	1104.66	1056	(41)	0.076699	1.04608	379.401	14.6733 
I:\Neuron Tracing\Age-Related Dendritic and Spine Changes OK+++\Old Macaque Monkeys Local Area 46\cnic_swc_old_macaque_pfc_a46_lppn\cnic_039.swc	Volume 	9687.02	1096	(1)	0	8.83852	4169.4	158.263 
I:\Neuron Tracing\Age-Related Dendritic and Spine Changes OK+++\Old Macaque Monkeys Local Area 46\cnic_swc_old_macaque_pfc_a46_lppn\cnic_039.swc	EucDistance 	109771	1097	(0)	0	100.065	287.643	54.2824 
I:\Neuron Tracing\Age-Related Dendritic and Spine Changes OK+++\Old Macaque Monkeys Local Area 46\cnic_swc_old_macaque_pfc_a46_lppn\cnic_039.swc	PathDistance 	129784	1097	(0)	0	118.308	323.877	61.0786 
I:\Neuron Tracing\Age-Related Dendritic and Spine Changes OK+++\Old Macaque Monkeys Local Area 46\cnic_swc_old_macaque_pfc_a46_lppn\cnic_039.swc	Branch_Order 	3780	1097	(0)	0	3.44576	10	2.15671 
I:\Neuron Tracing\Age-Related Dendritic and Spine Changes OK+++\Old Macaque Monkeys Local Area 46\cnic_swc_old_macaque_pfc_a46_lppn\cnic_039.swc	Terminal_degree 	1822	1097	(0)	1	1.66089	41	2.26601 
I:\Neuron Tracing\Age-Related Dendritic and Spine Changes OK+++\Old Macaque Monkeys Local Area 46\cnic_swc_old_macaque_pfc_a46_lppn\cnic_039.swc	TerminalSegment 	864	864	(233)	1	1	1	0 
I:\Neuron Tracing\Age-Related Dendritic and Spine Changes OK+++\Old Macaque Monkeys Local Area 46\cnic_swc_old_macaque_pfc_a46_lppn\cnic_039.swc	Taper_1 	5.29574	75	(1022)	-0.0217503	0.0706099	1.40027	0.214793 
I:\Neuron Tracing\Age-Related Dendritic and Spine Changes OK+++\Old Macaque Monkeys Local Area 46\cnic_swc_old_macaque_pfc_a46_lppn\cnic_039.swc	Taper_2 	51.3127	75	(1022)	-0.223991	0.68417	1	0.399407 
I:\Neuron Tracing\Age-Related Dendritic and Spine Changes OK+++\Old Macaque Monkeys Local Area 46\cnic_swc_old_macaque_pfc_a46_lppn\cnic_039.swc	Branch_pathlength 	4090.16	75	(1022)	3.6	54.5355	181.94	46.2629 
I:\Neuron Tracing\Age-Related Dendritic and Spine Changes OK+++\Old Macaque Monkeys Local Area 46\cnic_swc_old_macaque_pfc_a46_lppn\cnic_039.swc	Contraction 	67.7325	75	(1022)	0.594182	0.9031	1	0.0715269 
I:\Neuron Tracing\Age-Related Dendritic and Spine Changes OK+++\Old Macaque Monkeys Local Area 46\cnic_swc_old_macaque_pfc_a46_lppn\cnic_039.swc	Fragmentation 	1097	76	(1021)	1	14.4342	53	12.7362 
I:\Neuron Tracing\Age-Related Dendritic and Spine Changes OK+++\Old Macaque Monkeys Local Area 46\cnic_swc_old_macaque_pfc_a46_lppn\cnic_039.swc	Daughter_Ratio 	54.9411	34	(1063)	1	1.61591	3.66667	0.793567 
I:\Neuron Tracing\Age-Related Dendritic and Spine Changes OK+++\Old Macaque Monkeys Local Area 46\cnic_swc_old_macaque_pfc_a46_lppn\cnic_039.swc	Parent_Daughter_Ratio 	60.8935	75	(1022)	0	0.811913	1.84955	0.337407 
I:\Neuron Tracing\Age-Related Dendritic and Spine Changes OK+++\Old Macaque Monkeys Local Area 46\cnic_swc_old_macaque_pfc_a46_lppn\cnic_039.swc	Partition_asymmetry 	13.8869	35	(1062)	0	0.396769	1	0.438523 
I:\Neuron Tracing\Age-Related Dendritic and Spine Changes OK+++\Old Macaque Monkeys Local Area 46\cnic_swc_old_macaque_pfc_a46_lppn\cnic_039.swc	Rall_Power 	10.315	6	(1091)	0.985	1.71917	2.41	0.521022 
I:\Neuron Tracing\Age-Related Dendritic and Spine Changes OK+++\Old Macaque Monkeys Local Area 46\cnic_swc_old_macaque_pfc_a46_lppn\cnic_039.swc	Pk 	60.3305	35	(1062)	0.358323	1.72373	7.759	1.2649 
I:\Neuron Tracing\Age-Related Dendritic and Spine Changes OK+++\Old Macaque Monkeys Local Area 46\cnic_swc_old_macaque_pfc_a46_lppn\cnic_039.swc	Pk_classic 	58.83	35	(1062)	0.780203	1.68086	3.68439	0.569752 
I:\Neuron Tracing\Age-Related Dendritic and Spine Changes OK+++\Old Macaque Monkeys Local Area 46\cnic_swc_old_macaque_pfc_a46_lppn\cnic_039.swc	Pk_2 	58.3104	35	(1062)	0.636757	1.66601	4.65234	0.747254 
I:\Neuron Tracing\Age-Related Dendritic and Spine Changes OK+++\Old Macaque Monkeys Local Area 46\cnic_swc_old_macaque_pfc_a46_lppn\cnic_039.swc	Bif_ampl_local 	2107.68	34	(1063)	13.4021	61.9905	131.024	23.5314 
I:\Neuron Tracing\Age-Related Dendritic and Spine Changes OK+++\Old Macaque Monkeys Local Area 46\cnic_swc_old_macaque_pfc_a46_lppn\cnic_039.swc	Bif_ampl_remote 	2015.34	34	(1063)	19.2875	59.2747	95.5851	15.0626 
I:\Neuron Tracing\Age-Related Dendritic and Spine Changes OK+++\Old Macaque Monkeys Local Area 46\cnic_swc_old_macaque_pfc_a46_lppn\cnic_039.swc	Bif_tilt_local 	3982.61	34	(1063)	38.1341	117.136	155.553	23.5963 
I:\Neuron Tracing\Age-Related Dendritic and Spine Changes OK+++\Old Macaque Monkeys Local Area 46\cnic_swc_old_macaque_pfc_a46_lppn\cnic_039.swc	Bif_tilt_remote 	4461.2	34	(1063)	87.8717	131.212	158.551	15.1424 
I:\Neuron Tracing\Age-Related Dendritic and Spine Changes OK+++\Old Macaque Monkeys Local Area 46\cnic_swc_old_macaque_pfc_a46_lppn\cnic_039.swc	Bif_torque_local 	3161.42	33	(1064)	2.44561	95.8006	167.222	39.0899 
I:\Neuron Tracing\Age-Related Dendritic and Spine Changes OK+++\Old Macaque Monkeys Local Area 46\cnic_swc_old_macaque_pfc_a46_lppn\cnic_039.swc	Bif_torque_remote 	3347.37	34	(1063)	21.2346	98.452	172.71	40.9557 
I:\Neuron Tracing\Age-Related Dendritic and Spine Changes OK+++\Old Macaque Monkeys Local Area 46\cnic_swc_old_macaque_pfc_a46_lppn\cnic_039.swc	Last_parent_diam 	7.95624	15	(1082)	0.348356	0.530416	0.78125	0.117408 
I:\Neuron Tracing\Age-Related Dendritic and Spine Changes OK+++\Old Macaque Monkeys Local Area 46\cnic_swc_old_macaque_pfc_a46_lppn\cnic_039.swc	Diam_threshold 	62.0239	41	(1056)	0	1.51278	21.9788	4.14546 
I:\Neuron Tracing\Age-Related Dendritic and Spine Changes OK+++\Old Macaque Monkeys Local Area 46\cnic_swc_old_macaque_pfc_a46_lppn\cnic_039.swc	HillmanThreshold 	64.361	41	(1056)	0.234375	1.56978	21.9788	4.13191 
I:\Neuron Tracing\Age-Related Dendritic and Spine Changes OK+++\Old Macaque Monkeys Local Area 46\cnic_swc_old_macaque_pfc_a46_lppn\cnic_039.swc	Helix 	3.11	1084	(13)	-0.23	0.002869	0.32	0.0603675 
I:\Neuron Tracing\Age-Related Dendritic and Spine Changes OK+++\Old Macaque Monkeys Local Area 46\cnic_swc_old_macaque_pfc_a46_lppn\cnic_039.swc	Fractal_Dim 	63.8781	62	(1035)	1	1.03029	1.14239	0.0236478 
I:\Neuron Tracing\Age-Related Dendritic and Spine Changes OK+++\Old Macaque Monkeys Local Area 46\cnic_swc_old_macaque_pfc_a46_lppn\cnic_040.swc	Soma_Surface 	1586.03	2	(1476)	793.013	793.013	793.013	0 
I:\Neuron Tracing\Age-Related Dendritic and Spine Changes OK+++\Old Macaque Monkeys Local Area 46\cnic_swc_old_macaque_pfc_a46_lppn\cnic_040.swc	N_stems 	0	0	(1478)	0	0	0	0 
I:\Neuron Tracing\Age-Related Dendritic and Spine Changes OK+++\Old Macaque Monkeys Local Area 46\cnic_swc_old_macaque_pfc_a46_lppn\cnic_040.swc	N_bifs 	40	40	(1438)	1	1	1	0 
I:\Neuron Tracing\Age-Related Dendritic and Spine Changes OK+++\Old Macaque Monkeys Local Area 46\cnic_swc_old_macaque_pfc_a46_lppn\cnic_040.swc	N_branch 	88	88	(1390)	1	1	1	0 
I:\Neuron Tracing\Age-Related Dendritic and Spine Changes OK+++\Old Macaque Monkeys Local Area 46\cnic_swc_old_macaque_pfc_a46_lppn\cnic_040.swc	N_tips 	49	49	(1429)	1	1	1	0 
I:\Neuron Tracing\Age-Related Dendritic and Spine Changes OK+++\Old Macaque Monkeys Local Area 46\cnic_swc_old_macaque_pfc_a46_lppn\cnic_040.swc	Width 	385.65	1478	(0)	385.65	385.65	385.65	0 
I:\Neuron Tracing\Age-Related Dendritic and Spine Changes OK+++\Old Macaque Monkeys Local Area 46\cnic_swc_old_macaque_pfc_a46_lppn\cnic_040.swc	Height 	394.6	1478	(0)	394.6	394.6	394.6	0 
I:\Neuron Tracing\Age-Related Dendritic and Spine Changes OK+++\Old Macaque Monkeys Local Area 46\cnic_swc_old_macaque_pfc_a46_lppn\cnic_040.swc	Depth 	95.39	1478	(0)	95.39	95.39	95.39	0 
I:\Neuron Tracing\Age-Related Dendritic and Spine Changes OK+++\Old Macaque Monkeys Local Area 46\cnic_swc_old_macaque_pfc_a46_lppn\cnic_040.swc	Type 	480	1478	(0)	0	0.324763	6	1.30071 
I:\Neuron Tracing\Age-Related Dendritic and Spine Changes OK+++\Old Macaque Monkeys Local Area 46\cnic_swc_old_macaque_pfc_a46_lppn\cnic_040.swc	Diameter 	844.829	1478	(0)	0	0.571603	22.4745	0.962068 
I:\Neuron Tracing\Age-Related Dendritic and Spine Changes OK+++\Old Macaque Monkeys Local Area 46\cnic_swc_old_macaque_pfc_a46_lppn\cnic_040.swc	Diameter_pow 	936.332	1478	(0)	0	0.633513	106.546	4.44412 
I:\Neuron Tracing\Age-Related Dendritic and Spine Changes OK+++\Old Macaque Monkeys Local Area 46\cnic_swc_old_macaque_pfc_a46_lppn\cnic_040.swc	Length 	5499.55	1477	(1)	0.226274	3.72346	15.8401	1.62928 
I:\Neuron Tracing\Age-Related Dendritic and Spine Changes OK+++\Old Macaque Monkeys Local Area 46\cnic_swc_old_macaque_pfc_a46_lppn\cnic_040.swc	Surface 	10878.5	1477	(1)	0	7.3653	793.415	26.6908 
I:\Neuron Tracing\Age-Related Dendritic and Spine Changes OK+++\Old Macaque Monkeys Local Area 46\cnic_swc_old_macaque_pfc_a46_lppn\cnic_040.swc	SectionArea 	1210.68	1429	(49)	0.076699	0.847224	396.708	13.2101 
I:\Neuron Tracing\Age-Related Dendritic and Spine Changes OK+++\Old Macaque Monkeys Local Area 46\cnic_swc_old_macaque_pfc_a46_lppn\cnic_040.swc	Volume 	10627.1	1477	(1)	0	7.19508	4457.9	145.903 
I:\Neuron Tracing\Age-Related Dendritic and Spine Changes OK+++\Old Macaque Monkeys Local Area 46\cnic_swc_old_macaque_pfc_a46_lppn\cnic_040.swc	EucDistance 	152259	1478	(0)	0	103.017	269.49	57.2847 
I:\Neuron Tracing\Age-Related Dendritic and Spine Changes OK+++\Old Macaque Monkeys Local Area 46\cnic_swc_old_macaque_pfc_a46_lppn\cnic_040.swc	PathDistance 	186219	1478	(0)	0	125.994	380.732	71.4679 
I:\Neuron Tracing\Age-Related Dendritic and Spine Changes OK+++\Old Macaque Monkeys Local Area 46\cnic_swc_old_macaque_pfc_a46_lppn\cnic_040.swc	Branch_Order 	5142	1478	(0)	0	3.47903	9	2.34232 
I:\Neuron Tracing\Age-Related Dendritic and Spine Changes OK+++\Old Macaque Monkeys Local Area 46\cnic_swc_old_macaque_pfc_a46_lppn\cnic_040.swc	Terminal_degree 	2104	1478	(0)	1	1.42355	49	1.66227 
I:\Neuron Tracing\Age-Related Dendritic and Spine Changes OK+++\Old Macaque Monkeys Local Area 46\cnic_swc_old_macaque_pfc_a46_lppn\cnic_040.swc	TerminalSegment 	1221	1221	(257)	1	1	1	0 
I:\Neuron Tracing\Age-Related Dendritic and Spine Changes OK+++\Old Macaque Monkeys Local Area 46\cnic_swc_old_macaque_pfc_a46_lppn\cnic_040.swc	Taper_1 	7.80812	88	(1390)	-0.00372025	0.0887286	1.4082	0.211348 
I:\Neuron Tracing\Age-Related Dendritic and Spine Changes OK+++\Old Macaque Monkeys Local Area 46\cnic_swc_old_macaque_pfc_a46_lppn\cnic_040.swc	Taper_2 	64.0202	88	(1390)	-0.0142033	0.727503	1	0.362582 
I:\Neuron Tracing\Age-Related Dendritic and Spine Changes OK+++\Old Macaque Monkeys Local Area 46\cnic_swc_old_macaque_pfc_a46_lppn\cnic_040.swc	Branch_pathlength 	5499.09	88	(1390)	1.51	62.4897	200.08	57.0614 
I:\Neuron Tracing\Age-Related Dendritic and Spine Changes OK+++\Old Macaque Monkeys Local Area 46\cnic_swc_old_macaque_pfc_a46_lppn\cnic_040.swc	Contraction 	80.3621	88	(1390)	0.657533	0.913206	1	0.0632309 
I:\Neuron Tracing\Age-Related Dendritic and Spine Changes OK+++\Old Macaque Monkeys Local Area 46\cnic_swc_old_macaque_pfc_a46_lppn\cnic_040.swc	Fragmentation 	1478	89	(1389)	1	16.6067	60	15.4283 
I:\Neuron Tracing\Age-Related Dendritic and Spine Changes OK+++\Old Macaque Monkeys Local Area 46\cnic_swc_old_macaque_pfc_a46_lppn\cnic_040.swc	Daughter_Ratio 	57.3573	39	(1439)	1	1.4707	3	0.623981 
I:\Neuron Tracing\Age-Related Dendritic and Spine Changes OK+++\Old Macaque Monkeys Local Area 46\cnic_swc_old_macaque_pfc_a46_lppn\cnic_040.swc	Parent_Daughter_Ratio 	68.0513	88	(1390)	0	0.773311	1.24171	0.309096 
I:\Neuron Tracing\Age-Related Dendritic and Spine Changes OK+++\Old Macaque Monkeys Local Area 46\cnic_swc_old_macaque_pfc_a46_lppn\cnic_040.swc	Partition_asymmetry 	12.8626	40	(1438)	0	0.321566	1	0.412014 
I:\Neuron Tracing\Age-Related Dendritic and Spine Changes OK+++\Old Macaque Monkeys Local Area 46\cnic_swc_old_macaque_pfc_a46_lppn\cnic_040.swc	Rall_Power 	30.99	12	(1466)	1.09	2.5825	4.795	1.00488 
I:\Neuron Tracing\Age-Related Dendritic and Spine Changes OK+++\Old Macaque Monkeys Local Area 46\cnic_swc_old_macaque_pfc_a46_lppn\cnic_040.swc	Pk 	56.4299	40	(1438)	0.356069	1.41075	2.91531	0.596682 
I:\Neuron Tracing\Age-Related Dendritic and Spine Changes OK+++\Old Macaque Monkeys Local Area 46\cnic_swc_old_macaque_pfc_a46_lppn\cnic_040.swc	Pk_classic 	63.9557	40	(1438)	0.808218	1.59889	2.28238	0.388087 
I:\Neuron Tracing\Age-Related Dendritic and Spine Changes OK+++\Old Macaque Monkeys Local Area 46\cnic_swc_old_macaque_pfc_a46_lppn\cnic_040.swc	Pk_2 	61.2941	40	(1438)	0.639874	1.53235	2.40913	0.450186 
I:\Neuron Tracing\Age-Related Dendritic and Spine Changes OK+++\Old Macaque Monkeys Local Area 46\cnic_swc_old_macaque_pfc_a46_lppn\cnic_040.swc	Bif_ampl_local 	2593.46	39	(1439)	10.7544	66.499	119.916	22.3647 
I:\Neuron Tracing\Age-Related Dendritic and Spine Changes OK+++\Old Macaque Monkeys Local Area 46\cnic_swc_old_macaque_pfc_a46_lppn\cnic_040.swc	Bif_ampl_remote 	2229.04	39	(1439)	16.416	57.1549	123.437	24.9134 
I:\Neuron Tracing\Age-Related Dendritic and Spine Changes OK+++\Old Macaque Monkeys Local Area 46\cnic_swc_old_macaque_pfc_a46_lppn\cnic_040.swc	Bif_tilt_local 	4578.25	39	(1439)	54.0106	117.391	169.142	22.3316 
I:\Neuron Tracing\Age-Related Dendritic and Spine Changes OK+++\Old Macaque Monkeys Local Area 46\cnic_swc_old_macaque_pfc_a46_lppn\cnic_040.swc	Bif_tilt_remote 	5095.6	39	(1439)	56.5753	130.656	164.512	22.9872 
I:\Neuron Tracing\Age-Related Dendritic and Spine Changes OK+++\Old Macaque Monkeys Local Area 46\cnic_swc_old_macaque_pfc_a46_lppn\cnic_040.swc	Bif_torque_local 	2833.03	38	(1440)	6.15314	74.5533	147.899	39.28 
I:\Neuron Tracing\Age-Related Dendritic and Spine Changes OK+++\Old Macaque Monkeys Local Area 46\cnic_swc_old_macaque_pfc_a46_lppn\cnic_040.swc	Bif_torque_remote 	2986.68	39	(1439)	3.61269	76.5816	158.532	43.9684 
I:\Neuron Tracing\Age-Related Dendritic and Spine Changes OK+++\Old Macaque Monkeys Local Area 46\cnic_swc_old_macaque_pfc_a46_lppn\cnic_040.swc	Last_parent_diam 	9.95792	19	(1459)	0.43336	0.524101	1.09375	0.140452 
I:\Neuron Tracing\Age-Related Dendritic and Spine Changes OK+++\Old Macaque Monkeys Local Area 46\cnic_swc_old_macaque_pfc_a46_lppn\cnic_040.swc	Diam_threshold 	67.9572	49	(1429)	0	1.38688	22.4745	3.88766 
I:\Neuron Tracing\Age-Related Dendritic and Spine Changes OK+++\Old Macaque Monkeys Local Area 46\cnic_swc_old_macaque_pfc_a46_lppn\cnic_040.swc	HillmanThreshold 	81.9583	49	(1429)	0.234375	1.67262	22.4745	4.12821 
I:\Neuron Tracing\Age-Related Dendritic and Spine Changes OK+++\Old Macaque Monkeys Local Area 46\cnic_swc_old_macaque_pfc_a46_lppn\cnic_040.swc	Helix 	1.3	1459	(19)	-0.25	0.000891021	0.27	0.055362 
I:\Neuron Tracing\Age-Related Dendritic and Spine Changes OK+++\Old Macaque Monkeys Local Area 46\cnic_swc_old_macaque_pfc_a46_lppn\cnic_040.swc	Fractal_Dim 	74.6735	73	(1405)	1	1.02292	1.07932	0.0168491 
I:\Neuron Tracing\Age-Related Dendritic and Spine Changes OK+++\Old Macaque Monkeys Local Area 46\cnic_swc_old_macaque_pfc_a46_lppn\cnic_041.swc	Soma_Surface 	818.416	2	(1036)	409.208	409.208	409.208	5.68434e-014 
I:\Neuron Tracing\Age-Related Dendritic and Spine Changes OK+++\Old Macaque Monkeys Local Area 46\cnic_swc_old_macaque_pfc_a46_lppn\cnic_041.swc	N_stems 	0	0	(1038)	0	0	0	0 
I:\Neuron Tracing\Age-Related Dendritic and Spine Changes OK+++\Old Macaque Monkeys Local Area 46\cnic_swc_old_macaque_pfc_a46_lppn\cnic_041.swc	N_bifs 	31	31	(1007)	1	1	1	0 
I:\Neuron Tracing\Age-Related Dendritic and Spine Changes OK+++\Old Macaque Monkeys Local Area 46\cnic_swc_old_macaque_pfc_a46_lppn\cnic_041.swc	N_branch 	67	67	(971)	1	1	1	0 
I:\Neuron Tracing\Age-Related Dendritic and Spine Changes OK+++\Old Macaque Monkeys Local Area 46\cnic_swc_old_macaque_pfc_a46_lppn\cnic_041.swc	N_tips 	37	37	(1001)	1	1	1	0 
I:\Neuron Tracing\Age-Related Dendritic and Spine Changes OK+++\Old Macaque Monkeys Local Area 46\cnic_swc_old_macaque_pfc_a46_lppn\cnic_041.swc	Width 	317.44	1038	(0)	317.44	317.44	317.44	0 
I:\Neuron Tracing\Age-Related Dendritic and Spine Changes OK+++\Old Macaque Monkeys Local Area 46\cnic_swc_old_macaque_pfc_a46_lppn\cnic_041.swc	Height 	196.69	1038	(0)	196.69	196.69	196.69	0 
I:\Neuron Tracing\Age-Related Dendritic and Spine Changes OK+++\Old Macaque Monkeys Local Area 46\cnic_swc_old_macaque_pfc_a46_lppn\cnic_041.swc	Depth 	69.13	1038	(0)	69.13	69.13	69.13	0 
I:\Neuron Tracing\Age-Related Dendritic and Spine Changes OK+++\Old Macaque Monkeys Local Area 46\cnic_swc_old_macaque_pfc_a46_lppn\cnic_041.swc	Type 	363	1038	(0)	0	0.349711	6	1.34361 
I:\Neuron Tracing\Age-Related Dendritic and Spine Changes OK+++\Old Macaque Monkeys Local Area 46\cnic_swc_old_macaque_pfc_a46_lppn\cnic_041.swc	Diameter 	594.597	1038	(0)	0	0.572829	16.1444	0.827667 
I:\Neuron Tracing\Age-Related Dendritic and Spine Changes OK+++\Old Macaque Monkeys Local Area 46\cnic_swc_old_macaque_pfc_a46_lppn\cnic_041.swc	Diameter_pow 	626.507	1038	(0)	0	0.603571	64.8684	3.23201 
I:\Neuron Tracing\Age-Related Dendritic and Spine Changes OK+++\Old Macaque Monkeys Local Area 46\cnic_swc_old_macaque_pfc_a46_lppn\cnic_041.swc	Length 	3450.49	1037	(1)	0.310005	3.32737	15.3042	1.40858 
I:\Neuron Tracing\Age-Related Dendritic and Spine Changes OK+++\Old Macaque Monkeys Local Area 46\cnic_swc_old_macaque_pfc_a46_lppn\cnic_041.swc	Surface 	6602.64	1037	(1)	0	6.36705	409.416	16.7102 
